start_station_name,date,avgtemp,value
E 20 St & 2 Ave,2022-07-19,28.2,1
S 4 St & Wythe Ave,2022-07-30,26.7,1
Clermont Ave & Lafayette Ave,2022-07-14,26.6,1
Irving Ave & Jefferson St,2022-07-09,24.7,1
Center Blvd & 51 Ave,2022-07-10,23.4,1
E 20 St & FDR Dr,2022-07-29,28.2,1
Bedford Ave & Nassau Ave,2022-07-02,28.7,1
Henry St & Grand St,2022-07-11,24.0,1
University Pl & E 8 St,2022-07-10,23.4,1
43 St & 35 Ave,2022-07-22,30.9,1
6 Ave & W 34 St,2022-07-24,31.1,1
Barrow St & Hudson St,2022-07-31,26.3,1
River Ter & Warren St,2022-07-10,23.4,1
E 72 St & York Ave,2022-07-05,25.9,1
E 51 St & 2 Ave,2022-07-02,28.7,1
Greenwich Ave & 8 Ave,2022-07-27,25.5,1
28 St & 41 Ave,2022-07-23,30.3,1
1 Ave & E 78 St,2022-07-09,24.7,1
Little West St & 1 Pl,2022-07-16,24.3,1
2 Ave & E 72 St,2022-07-06,26.0,1
Suffolk St & Stanton St,2022-07-19,28.2,1
Bleecker St & Crosby St,2022-07-03,26.9,1
Frost St & Meeker Ave,2022-07-13,28.9,1
E 16 St & 5 Ave,2022-07-09,24.7,1
North Moore St & Greenwich St,2022-07-12,25.8,1
Central Park West & W 85 St,2022-07-24,31.1,1
8 Ave & W 24 St,2022-07-05,25.9,1
Thompson St & Bleecker St,2022-07-14,26.6,1
8 Ave & W 38 St,2022-07-09,24.7,1
E 33 St & 5 Ave,2022-07-30,26.7,1
Hanson Pl & Ashland Pl,2022-07-04,25.6,1
E 7 St & Ave C,2022-07-06,26.0,1
E 44 St & Lexington Ave,2022-07-09,24.7,1
E 27 St & 1 Ave,2022-07-07,24.2,1
St Marks Pl & 2 Ave,2022-07-05,25.9,1
12 Ave & W 40 St,2022-07-01,28.1,1
E 26 St & 3 Ave,2022-07-13,28.9,1
E 47 St & Park Ave,2022-07-12,25.8,1
Central Park W & W 97 St,2022-07-13,28.9,1
E 23 St & 1 Ave,2022-07-13,28.9,1
Riverside Dr & W 82 St,2022-07-27,25.5,1
McKibbin St & Manhattan Ave,2022-07-26,25.9,1
W 56 St & 6 Ave,2022-07-12,25.8,1
Webster Ave & E 166 St,2022-07-20,31.3,1
Murray St\t& West St,2022-07-29,28.2,1
W 20 St & 8 Ave,2022-07-25,29.8,1
W 13 St & 5 Ave,2022-07-08,23.5,1
E 13 St & 2 Ave,2022-07-19,28.2,1
10 Ave & W 14 St,2022-07-10,23.4,1
W 87 St & Amsterdam Ave,2022-07-21,29.8,1
17 St & 5 Ave,2022-07-26,25.9,1
1 Ave & E 18 St,2022-07-01,28.1,1
1 Ave & E 18 St,2022-07-04,25.6,1
12 Ave & W 40 St,2022-07-26,25.9,1
Brooklyn Bridge Park - Pier 2,2022-07-09,24.7,1
Leonard St & Maujer St,2022-07-26,25.9,1
W 21 St & 6 Ave,2022-07-05,25.9,1
Spruce St & Gold St,2022-07-09,24.7,1
43 St & 50 Ave,2022-07-31,26.3,1
Broadway & W 25 St,2022-07-18,26.2,1
W 67 St & Broadway,2022-07-18,26.2,1
E 58 St & 1 Ave (NW Corner),2022-07-25,29.8,1
E 97 St & 3 Ave,2022-07-19,28.2,1
5 Ave & E 93 St,2022-07-28,26.7,1
W 25 St & 6 Ave,2022-07-19,28.2,1
W 31 St & 7 Ave,2022-07-21,29.8,1
E 19 St & 3 Ave,2022-07-10,23.4,1
2 Ave & E 29 St,2022-07-04,25.6,1
W 76 St & Columbus Ave,2022-07-10,23.4,1
Washington St & Gansevoort St,2022-07-18,26.2,1
Central Park S & 6 Ave,2022-07-06,26.0,1
E 11 St & Avenue B,2022-07-18,26.2,1
Greenwich St & Perry St,2022-07-19,28.2,1
E 13 St & Avenue A,2022-07-29,28.2,1
Atlantic Ave & Fort Greene Pl,2022-07-13,28.9,1
W 116 St & Amsterdam Ave,2022-07-17,25.7,1
43 Ave & 47 St,2022-07-30,26.7,1
Broadway & W 58 St,2022-07-17,25.7,1
Maiden Ln & Pearl St,2022-07-21,29.8,1
E 41 St & Madison Ave (SE corner),2022-07-21,29.8,1
Greenwich St & Perry St,2022-07-09,24.7,1
Calyer St & Guernsey St,2022-07-14,26.6,1
Broadway & Moylan Pl,2022-07-12,25.8,1
1 Ave & E 78 St,2022-07-27,25.5,1
W 51 St & 6 Ave,2022-07-21,29.8,1
11 Ave & W 41 St,2022-07-08,23.5,1
Jackson Ave & 46 Rd,2022-07-31,26.3,1
11 St & 43 Ave,2022-07-27,25.5,1
Hicks St & Montague St,2022-07-02,28.7,1
5 Ave & E 72 St,2022-07-22,30.9,1
Berry St & N 8 St,2022-07-11,24.0,1
E 15 St & 3 Ave,2022-07-24,31.1,1
Montrose Ave & Bushwick Ave,2022-07-16,24.3,1
Harrison St & Hudson St,2022-07-23,30.3,1
Columbia St & Degraw St,2022-07-21,29.8,1
E 58 St & 1 Ave (NW Corner),2022-07-05,25.9,1
E 7 St & Avenue A,2022-07-14,26.6,1
Bond St & Fulton St,2022-07-17,25.7,1
8 Ave & W 16 St,2022-07-19,28.2,1
Washington Park,2022-07-29,28.2,1
E 9 St & 5 Ave,2022-07-26,25.9,1
South St & Gouverneur Ln,2022-07-11,24.0,1
South St & Gouverneur Ln,2022-07-08,23.5,1
E 23 St & 1 Ave,2022-07-08,23.5,1
W 92 St & Broadway,2022-07-14,26.6,1
1 Ave & E 39 St,2022-07-30,26.7,1
10 Ave & W 14 St,2022-07-15,26.1,1
12 Ave & W 40 St,2022-07-06,26.0,1
W 59 St & 10 Ave,2022-07-01,28.1,1
W 54 St & 11 Ave,2022-07-27,25.5,1
Vesey Pl & River Terrace,2022-07-29,28.2,1
12 Ave & W 40 St,2022-07-22,30.9,1
W 84 St & Columbus Ave,2022-07-08,23.5,1
Butler St & Court St,2022-07-09,24.7,1
Broadway & W 58 St,2022-07-02,28.7,1
12 Ave & W 40 St,2022-07-07,24.2,1
Little West St & 1 Pl,2022-07-16,24.3,1
Morgan Ave & Lombardy St,2022-07-05,25.9,1
Greenwich St & W Houston St,2022-07-17,25.7,1
Milton St & Franklin St,2022-07-05,25.9,1
Murray St & Greenwich St,2022-07-20,31.3,1
River Ter & Warren St,2022-07-15,26.1,1
River Ter & Warren St,2022-07-16,24.3,1
Stagg St & Union Ave,2022-07-26,25.9,1
McGuinness Blvd & Eagle St,2022-07-05,25.9,1
W 84 St & Columbus Ave,2022-07-31,26.3,1
S 4 St & Wythe Ave,2022-07-15,26.1,1
N 12 St & Bedford Ave,2022-07-28,26.7,1
Hart St & Wyckoff Ave,2022-07-17,25.7,1
Broadway & Berry St,2022-07-12,25.8,1
DeKalb Ave & S Portland Ave,2022-07-28,26.7,1
W 63 St & Broadway,2022-07-19,28.2,1
Bergen St & Vanderbilt Ave,2022-07-30,26.7,1
5 Ave & E 93 St,2022-07-14,26.6,1
Marcus Garvey Blvd & Macon St,2022-07-13,28.9,1
Broadway\t& W 48 St,2022-07-17,25.7,1
8 Ave & W 24 St,2022-07-29,28.2,1
Water St &  Fletcher St,2022-07-23,30.3,1
Grand St & Havemeyer St,2022-07-22,30.9,1
Clark St & Henry St,2022-07-03,26.9,1
St. Ann's Av & Bruckner Blvd,2022-07-23,30.3,1
E 16 St & Irving Pl,2022-07-13,28.9,1
Broadway & W 133 St,2022-07-01,28.1,1
W 29 St & 9 Ave,2022-07-24,31.1,1
Broadway & E 21 St,2022-07-03,26.9,1
E 32 St & Park Ave,2022-07-12,25.8,1
38 St & Northern Blvd,2022-07-01,28.1,1
Allen St & Hester St,2022-07-14,26.6,1
W 30 St & 8 Ave,2022-07-29,28.2,1
Broadway & W 38 St,2022-07-03,26.9,1
Greenwich St & Perry St,2022-07-09,24.7,1
7 Ave S & Bleecker St,2022-07-19,28.2,1
E 39 St & 2 Ave,2022-07-06,26.0,1
Mott St & Prince St,2022-07-09,24.7,1
W 47 St & 10 Ave,2022-07-28,26.7,1
E 174 St & Longfellow Ave,2022-07-23,30.3,1
FDR Drive & E 35 St,2022-07-19,28.2,1
6 Ave & 12 St,2022-07-10,23.4,1
Washington St & Laight St,2022-07-10,23.4,1
W 13 St & 7 Ave,2022-07-27,25.5,1
8 Ave & W 31 St,2022-07-07,24.2,1
E 56 St & Madison Ave,2022-07-15,26.1,1
W 37 St & 5 Ave,2022-07-18,26.2,1
E 35 St & Madison Ave,2022-07-01,28.1,1
Lafayette St & E 8 St,2022-07-12,25.8,1
Avenue C & E 18 St,2022-07-11,24.0,1
W 54 St & 11 Ave,2022-07-02,28.7,1
E 13 St & Avenue A,2022-07-23,30.3,1
11 Ave & W 41 St,2022-07-08,23.5,1
Broadway & W 41 St,2022-07-27,25.5,1
Rivington St & Ridge St,2022-07-26,25.9,1
W 56 St & 6 Ave,2022-07-13,28.9,1
Bergen St & Vanderbilt Ave,2022-07-01,28.1,1
E 53 St & Lexington Ave,2022-07-14,26.6,1
W 42 St & 6 Ave,2022-07-20,31.3,1
Avenue C & E 18 St,2022-07-19,28.2,1
W 46 St & 11 Ave,2022-07-05,25.9,1
31 St & Broadway,2022-07-20,31.3,1
Lafayette St & Jersey St,2022-07-22,30.9,1
W 4 St & 7 Ave S,2022-07-07,24.2,1
6 Ave & 12 St,2022-07-22,30.9,1
W 42 St & 6 Ave,2022-07-22,30.9,1
Greenwich St & W Houston St,2022-07-14,26.6,1
Little West St & 1 Pl,2022-07-09,24.7,1
Vesey Pl & River Terrace,2022-07-14,26.6,1
E 40 St & Park Ave,2022-07-06,26.0,1
W 41 St & 8 Ave,2022-07-11,24.0,1
Pacific St & Nevins St,2022-07-29,28.2,1
Vernon Blvd & 47 Rd,2022-07-13,28.9,1
Mercer St & Spring St,2022-07-02,28.7,1
Greenwich Ave & Charles St,2022-07-29,28.2,1
Wales Ave & E 147 St,2022-07-28,26.7,1
8 Ave & W 52 St,2022-07-06,26.0,1
Grand Concourse & E 166 St,2022-07-31,26.3,1
W 31 St & 7 Ave,2022-07-29,28.2,1
Bleecker St & Crosby St,2022-07-30,26.7,1
W 20 St & 10 Ave,2022-07-11,24.0,1
Kent Ave & N 7 St,2022-07-27,25.5,1
2 Ave & E 31 St,2022-07-14,26.6,1
W 42 St & 6 Ave,2022-07-18,26.2,1
West St & Chambers St,2022-07-02,28.7,1
Wadsworth Ave & W 179 St,2022-07-30,26.7,1
2 Ave & E 29 St,2022-07-12,25.8,1
E 47 St & Park Ave,2022-07-14,26.6,1
E 63 St & 3 Ave,2022-07-15,26.1,1
E 1 St & 1 Ave,2022-07-24,31.1,1
E 68 St & 3 Ave,2022-07-29,28.2,1
W 15 St & 10 Ave,2022-07-30,26.7,1
Central Park W & W 91 St,2022-07-23,30.3,1
Lenox Ave & W 126 St,2022-07-24,31.1,1
Thompson St & Bleecker St,2022-07-11,24.0,1
